,review,final_text,label
268,Okay FOR the price. Don't expect premium quality.,okayforthepricedonotexpectpremiumquality,{1}
269,Exactly what I was looking for. Great price.,exactlywhatIbelookforgreatprice,{2}
270,Fantastisches Produkt zu einem fairen Preis. Top!,fantastischeproduktzueinemfairenpreistop,{2}
271,"Belle qualité, prix raisonnable. Très bonne expérience d'achat.",bellequalitéprixraisonnabletrèsbonneexpériencedachat,{2}
272,Bin sehr happy mit dem Kauf. Alles wie beschrieben.,binsehrhappymitdemkaufallewiebeschrieben,{2}
273,"Solid build, attractive design, works as advertised. Love it.",solidbuildattractivedesignworkasadvertiseloveit,{2}
274,¡Una estafa! Nunca recibí el pedido. ¡Evítenlo! !!!,unaestafanuncarecibíelpedidoevítenlo,0
275,Envío rápido y producto en perfecto estado. Muy contento.,envíorápidoyproductoenperfectoestadomuycontento,{2}
276,"Très bon produit, fonctionne parfaitement. MERCI!",trèsbonproduitfonctionneparfaitementmerci,{2}
277,Shocking quality for the price. Complete rip-off.,shockingqualityforthepricecompleteripoff,0
278,"EXCELLENT product, highly recommend! BEST EVER!!!",excellentproducthighlyrecommendwellever,{2}
279,Ich liebe dieses Produkt! ⭐⭐⭐,ichliebediesisprodukt,{2}
280,Excellent! Je suis très satisfait. Cinq étoiles méritées.,excellentjesuistrèssatisfaitcinqétoilesméritées,{2}
281,Customer service was rude and unhelpful. Never shopping here again.,customerserviceberudeandunhelpfulnevershophereagain,0
282,Llegó en perfectas condiciones y es tal y como se DESCRIBE.,llegóenperfectascondicioneyestalycomosedescribe,{2}
283,Calidad excepcional para el precio. Muy recomendable.,calidadexcepcionalparaelpreciomuyrecomendable,{2}
284,"Solid build, attractive design, works as advertised. Love it. !!!",solidbuildattractivedesignworkasadvertiseloveit,{2}
285,"Parfait! Rien à redire, je commande à nouveau.",parfaitrienàredirejecommandeànouveau,{2}
286,"Rien de spécial, commande correctement traitée.",riendespécialcommandecorrectementtraitée,{1}
287,"Très bon produit, fonctionne parfaitement. MERCI!",trèsbonproduitfonctionneparfaitementmerci,{2}
288,"Excelente producto, lo recomendaría sin dudarlo.",excelenteproductolorecomendaríasindudarlo,{2}
289,Excellent rapport qualité-prix. Très satisfait de MON achat.,excellentrapportqualitéprixtrèssatisfaitdemonachat,{2}
290,"Amazing product, my whole FAMILY loves it. Thank you!",amazingproductmywholefamilyloveitthankyou,{2}
291,Hervorragende Qualität. Würde ich sofort wieder kaufen.,hervorragendequalitätwürdeichsofortwiederkaufen,{2}
292,Very disappointed. Nothing like the photos on the listing.,verydisappointednothinglikethephotoonthelisting,0
293,Ich liebe dieses Produkt! ⭐⭐⭐,ichliebediesisprodukt,{2}
294,Muy buena relación calidad-precio. Repetiré la compra.!,muybuenarelacióncalidadpreciorepetirélacompra,{2}
295,Arrived on time and works perfectly. Very satisfied.,arriveontimeandworkperfectlyverysatisfied,{2}
296,Wunderbar! Genau was ich gesucht habe.,wunderbargenaubeichgesuchthabe,{2}
297,Falsely advertised. I want my money back.,falselyadvertiseIwantmymoneyback,0
298,Mittelmäßig. Habe Besseres für den Preis erwartet.,mittelmäßighabebesserefürdenpreiserwartet,{1}
299,Produkt ist okay. Lieferung dauerte etwas länger.,produktistokaylieferungdauerteetwaläng,{1}
300,Me ha sorprendido gratamente. Muy buena compra.,Ihasorprendidogratamentemuybuenacompra,{2}
301,Me ha sorprendido gratamente. Muy buena compra.,Ihasorprendidogratamentemuybuenacompra,{2}
302,Very pleased with this purchase. Quick delivery too!,verypleasedwiththispurchasequickdeliverytoo,{2}
303,Estoy muy satisfecho con este artículo. Funciona de maravilla.,estoymuysatisfechoconesteartículofuncionademaravilla,{2}
304,"Producto perfecto, llegó antes de lo esperado. Muy contento.",productoperfectollegóantedeloesperadomuycontento,{2}
305,Poor quality. Fell apart after two days of normal use.,poorqualityfallapartaftertwodayofnormaluse,0
306,¡Increíble! Me encanta mucho.,increíbleIencantamucho,{2}
307,"EXCELLENT product, highly recommend! BEST EVER!!!",excellentproducthighlyrecommendwellever,{2}
308,Normal. No me ha emocionado ni decepcionado.,normalnoIhaemocionadonidecepcionado,{1}
309,Outstanding customer experience from start to finish.,outstandingcustomerexperiencefromstarttofinish,{2}
310,"Speedy delivery, well packaged, and exactly AS described.",speedydeliverywellpackageandexactlyasdescribe,{2}
311,Good value for money. Highly recommend it!,goodvalueformoneyhighlyrecommendit,{2}
312,Muy decepcionado. El producto llegó roto y el soporte es inútil.,muydecepcionadoelproductollegórotoyelsoporteesinútil,0
313,Excellent quality and fast shipping. Will definitely buy again.,excellentqualityandfastshippingwilldefinitelybuyagain,{2}
314,Estoy muy satisfecho con este artículo. Funciona de maravilla.,estoymuysatisfechoconesteartículofuncionademaravilla,{2}
315,Excellent rapport qualité-prix. Très satisfait de mon achat.,excellentrapportqualitéprixtrèssatisfaitdemonachat,{2}
316,"Speedy delivery, well packaged, and exactly as described.",speedydeliverywellpackageandexactlyasdescribe,{2}
317,Outstanding customer experience from start to finish.,outstandingcustomerexperiencefromstarttofinish,{2}
318,Product is as described. Shipping took longer than expected.,productbeasdescribeshippingtakelongthanexpect,{1}
319,Schreckliche Qualität. Ich werde hier nie wieder bestellen.,schrecklichequalitätichwerdehiniewiederbestellen,0
320,Vraiment impressionné par la qualité. Je rachèterai.,vraimentimpressionnéparlaqualitéjerachèterai,{2}
321,Service client catastrophique. Jamais plus!,serviceclientcatastrophiquejamaisplus,0
322,"Amazing product, my whole family loves it. Thank you!",amazingproductmywholefamilyloveitthankyou,{2}
323,Absolutely love this product! Best purchase I've made this year.,absolutelylovethisproductgoodpurchaseIvemakethisyear,{2}
324,Super Qualität! Schnelle Lieferung. Sehr empfehlenswert.,superqualitätschnellelieferungsehrempfehlenswert,{2}
325,Producto básico. Cumple su función sin más.,productobásicocumplesufunciónsinmás,{1}
326,Do NOT buy this. Cheap rubbish that breaks immediately.,donotbuythischeaprubbishthatbreakimmediately,0
327,"Bin begeistert! Qualität top, Lieferung blitzschnell.",binbegeistertqualitättoplieferungblitzschnell,{2}
328,It's alright. Nothing to complain about really.,itsalrightnothingtocomplainaboutreally,{1}
329,Does THE job. Not amazing but not bad either.,dothejobnotamazingbutnotbadeither,{1}
330,Product is as described. Shipping took longer than expected.,productbeasdescribeshippingtakelongthanexpect,{1}
331,Product arrived quickly and looks exactly as DESCRIBED. Very happy.,productarrivequicklyandlookexactlyasdescribeveryhappy,{2}
332,C'est correct pour le prix. lol,cestcorrectpourleprixlol,{1}
333,"Amazing product, my whole family loves it. Thank you!",amazingproductmywholefamilyloveitthankyou,{2}
334,Product arrived quickly and looks exactly as described. Very happy.,productarrivequicklyandlookexactlyasdescribeveryhappy,{2}
335,Absolutely love this product! Best purchase I've made this year.,absolutelylovethisproductgoodpurchaseIvemakethisyear,{2}
336,Falsely advertised. I want my money back.,falselyadvertiseIwantmymoneyback,0
337,Exactly what I was looking for. Great price.,exactlywhatIbelookforgreatprice,{2}
338,Tolle Qualität und super Preis-Leistungs-Verhältnis. Empfehle es.!,tollequalitätundsuperpreisleistungsverhältnisempfehlees,{2}
339,Ich liebe dieses Produkt! ⭐⭐⭐,ichliebediesisprodukt,{2}
340,"Produit correct, sans plus. Fait le TRAVAIL demandé.",produitcorrectsanplusfaitletravaildemandé,{1}
341,Pasable. Hay mejores opciones en el mercado.,pasablehaymejoreopcioneenelmercado,{1}
342,Works fine. I've seen better but I've also seen worse.,workfineIveseewellbutIvealsoseebad,{1}
343,"Average product, nothing to write home about.",averageproductnothingtowritehomeabout,{1}
344,Vraiment impressionné par la qualité. Je rachèterai.,vraimentimpressionnéparlaqualitéjerachèterai,{2}
345,Bin sehr HAPPY mit dem Kauf. Alles wie beschrieben. 😊,binsehrhappymitdemkaufallewiebeschrieben,{2}
346,"Erstklassige Qualität, sehr zufrieden. Gerne wieder.",erstklassigequalitätsehrzufriedengernewieder,{2}
347,"Speedy delivery, well packaged, and exactly as described.",speedydeliverywellpackageandexactlyasdescribe,{2}
348,"Solid build, attractive design, works as advertised. Love it.",solidbuildattractivedesignworkasadvertiseloveit,{2}
349,Absoluter Betrug! Produkt nie erhalten. Finger weg!,absoluterbetrugproduktnieerhaltenfingerweg,{2}
350,"Parfait! Rien à redire, je commande à nouveau. 😊",parfaitrienàredirejecommandeànouveau,{2}
351,Falsch beworben. Entspricht überhaupt nicht der Beschreibung.,falschbeworbenentsprichtüberhauptnichtderbeschreibung,0
352,"EXCELLENT product, highly recommend! BEST EVER!!!",excellentproducthighlyrecommendwellever,{2}
353,Excellent quality and fast shipping. Will definitely buy again.,excellentqualityandfastshippingwilldefinitelybuyagain,{2}
354,¡Maravilloso! Toda la familia está encantada con el producto.,maravillosotodalafamiliaestáencantadaconelproducto,{2}
355,"Speedy delivery, well packaged, and exactly as described.",speedydeliverywellpackageandexactlyasdescribe,{2}
356,Perfect gift idea. Delivery was speedy and packaging was great.,perfectgiftideadeliverybespeedyandpackagingbegreat,{2}
357,Good value for money. Highly recommend it!,goodvalueformoneyhighlyrecommendit,{2}
358,Publicidad engañosa. Quiero mi dinero de vuelta.,publicidadengañosaquieromidinerodevuelta,0
359,I've used better products but this one is functional.,Iveusewellproductbutthisonebefunctional,{1}
360,Producto inútil que se rompió al segundo día. No lo recomiendo.,productoinútilqueserompióalsegundodíanolorecomiendo,0
361,Un desastre absoluto. Lo devolví inmediatamente.,undesastreabsolutolodevolvíinmediatamente,0
362,"ERSTKLASSIGE Qualität, sehr zufrieden. Gerne wieder.",erstklassigequalitätsehrzufriedengernewieder,{2}
363,"Sehr schönes Produkt, die ganze Familie ist begeistert.",sehrschöneproduktdieganzefamilieistbegeistert,{2}
364,Exactly what I was looking for. Great price.,exactlywhatIbelookforgreatprice,{2}
365,"SUPERB quality, very sturdy and well-made. Five stars.",superbqualityverysturdyandwellmadefivestar,{2}
366,"Ganz in Ordnung. Nicht besonders, aber es erfüllt seinen Zweck.",ganzinordnungnichtbesonderabereserfülltseinenzweck,{1}
367,Un desastre absoluto. Lo devolví inmediatamente.,undesastreabsolutolodevolvíinmediatamente,0
368,"Funciona, aunque la calidad deja algo que desear.",funcionaaunquelacalidaddejaalgoquedesear,{1}
369,"Brilliant product, can't fault it at all.",brilliantproductcannotfaultitatall,{2}
370,"Brauchbar, aber nichts Besonderes. Drei Sterne.",brauchbarabernichtbesonderedreisterne,{2}
371,Very pleased with this purchase. Quick delivery too! 😊,verypleasedwiththispurchasequickdeliverytoo,{2}
372,Produkt ist okay. Lieferung dauerte etwas länger.,produktistokaylieferungdauerteetwaläng,{1}
373,"Top-notch quality, exactly what I needed.",topnotchqualityexactlywhatIneed,{2}
374,Wunderbar! Genau was ich gesucht habe.,wunderbargenaubeichgesuchthabe,{2}
375,Tolle Qualität und super Preis-Leistungs-Verhältnis. Empfehle es.,tollequalitätundsuperpreisleistungsverhältnisempfehlees,{2}
376,Outstanding customer experience from start to finish.,outstandingcustomerexperiencefromstarttofinish,{2}
377,Super produit! Exactly comme décrit. Livraison express. Bravo! !!!,superproduitexactlycommedécritlivraisonexpressbravo,{2}
378,Calidad premium a un precio justo. Muy satisfecho.,calidadpremiumaunpreciojustomuysatisfecho,{2}
379,Fantastic item! Exceeded all my expectations.,fantasticitemexceedallmyexpectation,{2}
380,Muy decepcionado. El producto llegó roto y el soporte es inútil.,muydecepcionadoelproductollegórotoyelsoporteesinútil,{2}
381,"Produit correct, sans PLUS. Fait le travail demandé.",produitcorrectsanplusfaitletravaildemandé,0
382,Me ha sorprendido gratamente. Muy buena compra.,Ihasorprendidogratamentemuybuenacompra,{2}
383,Perfekte Verarbeitung. Sieht noch besser AUS als auf dem Foto. !!!,perfekteverarbeitungsiehtnochbesserausalsaufdemfoto,{2}
384,Outstanding customer experience from start to FINISH.,outstandingcustomerexperiencefromstarttofinish,{2}
385,"Sehr gutes PRODUKT, bin sehr zufrieden. Gerne wieder!",sehrgutesproduktbinsehrzufriedengernewieder,{2}
386,Qualité déplorable. Retourné immédiatement.,qualitédéplorableretournéimmédiatement,0
387,"Perfecto, nada que reprochar. Volvería a comprar.",perfectonadaquereprocharvolveríaacomprar,{2}
388,Excellent quality and fast shipping. Will definitely buy again.,excellentqualityandfastshippingwilldefinitelybuyagain,{2}
389,Calidad excepcional para el precio. Muy recomendable.,calidadexcepcionalparaelpreciomuyrecomendable,{2}
390,Ich liebe dieses Produkt! ⭐⭐⭐,ichliebediesisprodukt,{2}
391,Excellent! Je suis très satisfait. Cinq étoiles méritées.,excellentjesuistrèssatisfaitcinqétoilesméritées,{2}
392,Vraiment impressionné par la qualité. Je rachèterai.,vraimentimpressionnéparlaqualitéjerachèterai,{2}
393,Mittelmäßig. Habe Besseres für den Preis erwartet.,mittelmäßighabebesserefürdenpreiserwartet,{1}
394,It's alright. Nothing to complain about really.,itsalrightnothingtocomplainaboutreally,{1}
395,"Solid build, attractive design, works as advertised. Love it. !!!",solidbuildattractivedesignworkasadvertiseloveit,{2}
396,"Excelente producto, lo recomendaría sin dudarlo.",excelenteproductolorecomendaríasindudarlo,{2}
397,Fairly standard. Met my basic expectations.,fairlystandardmeetmybasicexpectation,{1}
398,Llegó en perfectas condiciones y es tal y como se describe.,llegóenperfectascondicioneyestalycomosedescribe,{2}
399,Outstanding customer experience from start to finish.,outstandingcustomerexperiencefromstarttofinish,{2}
400,¡Increíble! Me encanta mucho.,increíbleIencantamucho,{2}
401,Great value for money. Highly recommend to everyone.,greatvalueformoneyhighlyrecommendtoeveryone,{2}
402,Arrived on time and works perfectly. Very satisfied.,arriveontimeandworkperfectlyverysatisfied,{2}
403,Excellent quality and fast shipping. Will definitely buy again.,excellentqualityandfastshippingwilldefinitelybuyagain,{2}
404,Excellent quality and fast shipping. Will definitely buy again.,excellentqualityandfastshippingwilldefinitelybuyagain,{2}
405,Produkt ist genau wie beschrieben. Sehr schnelle Lieferung.,produktistgenauwiebeschriebensehrschnellelieferung,{2}
406,Super Qualität! Schnelle Lieferung. Sehr empfehlenswert.!,superqualitätschnellelieferungsehrempfehlenswert,{2}
407,Terrible servicio al cliente. Jamás volvería a comprar aquí.,terribleservicioalclientejamásvolveríaacompraraquí,0
408,Mittelmäßig. HABE Besseres für den Preis erwartet.,mittelmäßighabebesserefürdenpreiserwartet,{1}
409,"Not bad, not great. Does what it needs to do. 😊",notbadnotgreatdowhatitneedtodo,{2}
410,"Sehr gutes Produkt, bin sehr zufrieden. Gerne wieder!",sehrgutesproduktbinsehrzufriedengernewieder,{2}
411,Super produit! Exactly comme décrit. Livraison express. Bravo!,superproduitexactlycommedécritlivraisonexpressbravo,{2}
412,Vraiment impressionné par la qualité. Je rachèterai.,vraimentimpressionnéparlaqualitéjerachèterai,{2}
413,Je suis vraiment content de cet achat. JE recommande vivement.,jesuisvraimentcontentdecetachatjerecommandevivement,{2}
414,Produit basique. Satisfait À moitié.,produitbasiquesatisfaitàmoitié,{1}
415,"Solid build, attractive design, works as advertised. Love it.",solidbuildattractivedesignworkasadvertiseloveit,{2}
